source,name,primary_language,all_languages,classification,antipatterns,last_activity,stars_or_commits,forks,description
local:hyper-repos,pseudoscript,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:36:59 +0100,30,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,quandledb,Zig,"Zig Idris Julia Elixir",CLEAN,NIF_WITHOUT_SNIF DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:39:48 +0100,77,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.a"
local:hyper-repos,qubes-sdp,ReScript,"ReScript Shell",MIGRATE,NONE,2026-07-09 09:08:03 +0100,46,0,"= Qubes SDP - Software Development Platform image:https://img.shields.io/badge/OpenSSF-Best_Practices-green?logo=opensou"
local:hyper-repos,rattlescript,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:36:38 +0100,56,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,raze-tui,Shell,"Shell Rust Zig Idris TypeScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 11:38:58 +0100,162,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.a"
local:hyper-repos,reasonably-good-token-vault,Rust,"Rust Shell",CLEAN,UNVERIFIED_RUST,2026-07-09 09:08:09 +0100,205,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,recon-silly-ation,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:07:51 +0100,10,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,refugia,Shell,"Shell",DONE,NONE,2026-07-09 09:07:45 +0100,116,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = Kea: A Curios"
local:hyper-repos,reposystem,Shell,"Shell Rust Idris Julia Zig ReScript TypeScript Elixir Nix JavaScript",MIGRATE,DENO_NOT_BUN NIX_PRESENT,2026-07-09 09:39:56 +0100,334,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,rescript,JavaScript,"JavaScript ReScript",KILL,UNVERIFIED_RUST NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-13 14:45:21 +0100,15153,0,"<h1 align="center">   <a href="https://rescript-lang.org/">     ReScript   </a> </h1> "
local:hyper-repos,rescript-ecosystem,ReScript,"ReScript Haskell Shell",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-27 12:33:10 +0100,31,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = ReScript Ecosystem — Donation Staging Wrapper Jonathan D.A. Jewell <j.d.a.j"
local:hyper-repos,resource-record-fluctuator,Shell,"Shell Elixir",DONE,NONE,2026-07-09 09:40:33 +0100,163,0,"= [quantum (sic)] DNS Fluctuator  image:https://img.shields.io/badge/license-PMPL--1.0-blue.svg[License link="https://gi"
local:hyper-repos,road-skate,Shell,"Shell JavaScript Zig Idris",MIGRATE,DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-06-29 13:41:04 +0100,20,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2024-2026 Jonathan D.A. Jewell (hyperpolymath) <j.d."
local:hyper-repos,robodog-defensive-systems-lab,Shell,"Shell Rust Idris Zig C",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:40:43 +0100,185,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,robot-vacuum-cleaner,Rust,"Rust Julia Shell",CLEAN,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA,2026-07-09 09:40:52 +0100,205,0,"= Robot Vacuum Cleaner Simulator  image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: MPL-2.0 link="ht"
local:hyper-repos,rokur,JavaScript,"JavaScript",KILL,DENO_NOT_BUN,2026-06-24 18:11:37 +0100,14,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 --> # Rokur  Rokur is the secrets gate used by the stapeln runtime plane befo"
local:hyper-repos,rpa-elysium,Shell,"Shell Idris Zig Rust",CLEAN,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-14 15:52:59 +0100,222,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:[License "
local:hyper-repos,rrecord-verity,TypeScript,"TypeScript Rust JavaScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:07:38 +0100,1295,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = RRecord Verit"
local:hyper-repos,rsr-julia-library-template-repo,Shell,"Shell Julia Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07 07:12:48 +0100,13,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,rsr-template-how-to,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07 23:29:21 +0100,3,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,rsr-template-repo,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11 12:40:38 +0100,334,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,rsr-template-repo-experiment,Idris,"Idris Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-15 17:06:26 +0100,5,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) = RSR-TR Review — "
local:hyper-repos,safe-brute-force,Shell,"Shell Rust ReScript",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DENO_NOT_BUN,2026-07-12 05:51:22 +0100,79,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = 🔒 SafeBrut"
local:hyper-repos,sanctify-php,PHP,"PHP Haskell Shell",MIGRATE,NONE,2026-07-09 09:41:04 +0100,175,0,"= Sanctify-PHP  image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: MPL-2.0 link="https://www.mozilla."
local:hyper-repos,scaffoldia,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07 20:34:25 +0100,11,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,scm2a2ml,Rust,"Rust Shell",CLEAN,UNVERIFIED_RUST,2026-07-01 23:37:57 +0100,6,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = scm2a2ml Jona"
local:hyper-repos,scripts,Shell,"Shell Julia Elixir",DONE,NONE,2026-07-09 10:34:04 +0100,158,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,sdp-hkdf-deployment,Shell,"Shell",DONE,NONE,2026-07-10 09:37:38 +0100,96,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = SDP HKDF Deployment :author: Jonathan D.A. Jewell <6759885+hyperpolymath@user"
local:hyper-repos,seamstress,Rust,"Rust Shell Elixir",CLEAN,NIF_WITHOUT_SNIF UNVERIFIED_RUST,2026-07-13 08:19:07 +0100,114,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,self-destructing-git-garbage,Unknown,"Unknown",DONE,NONE,2026-07-05 10:50:27 +0100,2,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 --> <!-- Copyright 2026 hyperpolymath -->  # self-destructing-git-garbage  "
local:hyper-repos,selur,Rust,"Rust Idris Shell Haskell Elixir ReScript JavaScript Zig",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-24 18:11:37 +0100,44,0,"// SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell // SPDX-License-Identifier: CC-BY-SA-4.0  = selur: Ephapax-linear W"
local:hyper-repos,servers,TypeScript,"TypeScript Python Shell Nix",MIGRATE,NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-07 16:11:12 +0100,4102,0,"// SPDX-License-Identifier: PMPL-1.0-or-later // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,session-sentinel,Shell,"Shell Zig Idris TypeScript JavaScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:41:21 +0100,70,0,"= Session Sentinel :toc: preamble :icons: font  [TIP] "
local:hyper-repos,snapcreate,Shell,"Shell",DONE,NONE,2026-07-09 09:07:08 +0100,127,0,"image:https://img.shields.io/badge/OpenSSF-Best_Practices-green?logo=opensourcesecurity[OpenSSF Best Practices link="htt"
local:hyper-repos,snifs,Shell,"Shell Zig Idris Rust Elixir Python V",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:06:49 +0100,102,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,social-media-polygraph,Elixir,"Elixir ReScript Shell Rust JavaScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-09 09:06:43 +0100,62,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,social-media-tools,Python,"Python Shell Nix TypeScript Julia Elixir Rust ReScript JavaScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN NIX_PRESENT,2026-07-05 13:27:00 +0100,115,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell  = Social Media Tools"
local:hyper-repos,somethings-fishy,Shell,"Shell Rust Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07 07:03:29 +0100,90,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,spline-archive,Shell,"Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10 00:24:30 +0100,9,0,"// SPDX-License-Identifier: MPL-2.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCopyrigh"
local:hyper-repos,squeakwell,Shell,"Shell Rust Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:06:55 +0100,75,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.a"
local:hyper-repos,squisher-corpus,Elixir,"Elixir Erlang Shell",DONE,NONE,2026-07-02 11:35:04 +0100,103,0,"= squisher-corpus :toc: :toc-placement!:  IMPORTANT: This repository is archived as evidence and is not maintained — d"
local:hyper-repos,ssg-collection,Shell,"Shell ReScript JavaScript Zig Rust Idris R Perl Python Haskell",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:06:38 +0100,115,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = SSG Collectio"
local:hyper-repos,standards,Rust,"Rust Shell Zig Lua TypeScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-11 12:27:19 +0100,7,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = Hyperpolymath Standards  image:https://img.shields.io/badge/License-MPL--2.0-"
local:hyper-repos,stapeln,JavaScript,"JavaScript ReScript Idris Shell TypeScript Zig Elixir",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 23:07:28 +0100,318,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = stapeln :toc: left :toclevels: 3 :icons: font "
local:hyper-repos,stateful-artefacts,Shell,"Shell Zig C Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 23:16:18 +0100,12,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,statistikles,Julia,"Julia Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11 12:40:58 +0100,143,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = Statistikles "
local:hyper-repos,supernorma,Shell,"Shell JavaScript ReScript",MIGRATE,DENO_NOT_BUN,2026-07-09 09:37:45 +0100,169,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = SuperNorma im"
local:hyper-repos,svalinn,Shell,"Shell TypeScript JavaScript Rust",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-15 00:49:41 +0100,196,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,systemet,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10 09:37:46 +0100,17,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2024-2026 Jonathan D.A. Jewell (hyperpolymath) <j.d."
local:hyper-repos,tangle,Rust,"Rust Zig Shell",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-14 15:52:07 +0100,141,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,technical-notes,Unknown,"Unknown",DONE,NONE,2026-06-27 12:39:17 +0100,20,0,"# technical-notes  Citable short technical notes and observations — AI accountability  agent behaviour  software engin"
local:hyper-repos,tentacles-agentic-syllabus,Unknown,"Unknown",DONE,NONE,2026-06-27 12:39:27 +0100,32,0,"= tentacles-agentic-syllabus :toc: macro :status: reserved / scaffolding  Nextgen language exploration — the *7-tentac"
local:hyper-repos,thejeffparadox,Shell,"Shell Zig Julia",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 23:08:39 +0100,85,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,the-metadatastician,Shell,"Shell",DONE,NONE,2026-06-27 12:39:36 +0100,20,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <jonathan@metadatastician."
local:hyper-repos,this-ssg,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 23:08:47 +0100,9,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,tma-mark2,Elixir,"Elixir Shell Rust Idris JavaScript Zig Julia",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 23:39:46 +0100,255,0,"image:https://img.shields.io/badge/code-MPL--2.0-blue.svg[Code licence: MPL-2.0] image:https://img.shields.io/badge/docs"
local:hyper-repos,tree-navigator,Shell,"Shell Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 21:34:53 +0100,198,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = 🌲 Tree Nav"
local:hyper-repos,tree-sitter-a2ml,C,"C TypeScript Rust JavaScript Shell",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 16:29:41 +0100,56,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> "
local:hyper-repos,tree-sitter-k9,C,"C TypeScript Rust JavaScript Shell",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 21:34:49 +0100,61,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,trope-checker,Shell,"Shell Idris Rust Zig V",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-13 23:00:15 +0100,48,0,"// SPDX-FileCopyrightText: © 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> // SPDX-License-Identi"
local:hyper-repos,trope-particularity-workbench,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-12 21:00:15 +0100,30,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell "
local:hyper-repos,tropical-types,TypeScript,"TypeScript JavaScript Julia Shell",MIGRATE,DENO_NOT_BUN,2026-07-12 14:49:36 +0100,84,0,"= tropical-types :toc: preamble :icons: font :revdate: 2026-05-26 // SPDX-License-Identifier: CC-BY-SA-4.0 "
local:hyper-repos,twingate-helm-deploy,Shell,"Shell Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13 08:19:38 +0100,178,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,typed-wasm,Shell,"Shell Idris Zig JavaScript Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-11 07:26:34 +0100,280,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.a"
local:hyper-repos,typefix-zero,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13 14:15:05 +0100,18,0,"= μType₀ / Mu0  ========================================================================================== THIS PROJE"
local:hyper-repos,typell,Idris,"Idris Rust Shell Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06 23:30:30 +0100,120,0,"= Typell — PanLL's Verification Kernel Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> :toc: :license: MPL-2.0  "
local:hyper-repos,ubicity,ReScript,"ReScript JavaScript Shell TypeScript Idris Rust Zig",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 23:09:26 +0100,246,0,"= UbiCity Learning Capture System  image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: MPL-2.0 link="h"
local:hyper-repos,unified-dataset-vocab,Idris,"Idris Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11 00:03:26 +0100,189,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = Unified Dataset Vocab :toc: preamble :sectnums:  "
local:hyper-repos,universal-chat-extractor,Shell,"Shell Idris Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-14 15:53:23 +0100,185,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,universal-extension-format,Idris,"Idris Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-08 13:48:01 +0100,81,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = Universal Extension Format (UXF) :toc: macro :toclevels: 3  "
local:hyper-repos,universal-language-server-plugin,Zig,"Zig Rust Shell Python Kotlin Lua TypeScript JavaScript",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-11 00:03:22 +0100,174,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = Universal Lan"
local:hyper-repos,universal-project-manager,Idris,"Idris Shell Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 23:09:33 +0100,154,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = Universal Pro"
local:hyper-repos,v3-templater,Shell,"Shell JavaScript Zig",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 16:29:32 +0100,206,0,"= v3-templater image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: PMPL-1.0 link="https://github.com/h"
local:hyper-repos,valence-shell,Shell,"Shell Idris Zig Rust C Elixir ReScript V",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-12 17:56:02 +0100,313,0,"= Valence Shell (vsh) image:https://img.shields.io/badge/OpenSSF-Best_Practices-green?logo=openssourcesecurity[OpenSSF B"
local:hyper-repos,vcs-ircd,Shell,"Shell Julia ReScript Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-11 20:10:56 +0100,155,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = vcs-ircd — "
local:hyper-repos,verisimdb,Shell,"Shell ReScript Idris Rust Elixir Julia Zig JavaScript V",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-14 01:13:52 +0100,182,0,"// SPDX-License-Identifier: CC-BY-SA-4.0  = VeriSimDB image:https://img.shields.io/badge/OpenSSF-Best_Practices-green?lo"
local:hyper-repos,verisimdb-data,Julia,"Julia Shell Zig",DONE,NONE,2026-07-06 23:09:41 +0100,93,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.a"
local:hyper-repos,vexometer,Rust,"Rust Idris Zig Shell ReScript",MIGRATE,NIF_WITHOUT_SNIF DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-27 12:44:46 +0100,142,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,vext,Unknown,"Unknown",DONE,NONE,2026-07-06 23:29:09 +0100,35,0,"= Vext — Verifiable  Extensible Communications Protocol // SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyright"
local:hyper-repos,vex-tools,Rust,"Rust Idris Zig Shell ReScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:39:02 +0100,125,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,volumod,Shell,"Shell Idris Zig JavaScript ReScript",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:38:54 +0100,148,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = VoluMod image"
local:hyper-repos,vordr,Shell,"Shell ReScript Elixir JavaScript TypeScript Idris Rust Zig",MIGRATE,NIF_WITHOUT_SNIF DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-24 18:11:37 +0100,47,0,"image:https://img.shields.io/badge/License-MPL--2.0-indigo.svg[PMPL-1.0-or-later link="https://github.com/hyperpolymath/"
local:hyper-repos,voyage-enterprise-decision-system,TypeScript,"TypeScript ReScript Idris Julia Rust Zig Shell",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 23:29:45 +0100,170,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = VEDS - Voyage"
local:hyper-repos,wokelang,Rust,"Rust Idris Shell V",CLEAN,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA,2026-07-06 23:29:55 +0100,305,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> <!-- SPDX-Licen"
local:hyper-repos,wordpress-tools,Rust,"Rust Shell PHP Zig JavaScript ReScript TypeScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-06-27 12:46:37 +0100,123,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = wordpress-too"
local:hyper-repos,wsl-compute-governor-dispatcher,Shell,"Shell Python",MIGRATE,NONE,2026-06-25 21:39:55 +0100,1,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> "
local:hyper-repos,zerostep,Julia,"Julia Rust Zig Shell",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06 23:29:58 +0100,184,0,"// SPDX-FileCopyrightText: 2024 Joshua Jewell // SPDX-License-Identifier: CC-BY-SA-4.0 = VAE Dataset Normalizer  image:h"
local:hyper-repos,zerotier-k8s-link,Shell,"Shell Idris TypeScript Zig",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06 23:10:12 +0100,166,0,"image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: MPL-2.0 link="https://www.mozilla.org/MPL/2.0/"] i"
